"attrition","training_spend","education_level","job_title","gender_male","performance_rating","boss_rating_avg","salary","overtime_per_week","traveldays_per_year","lastpromotion_months","salary_difference"
TRUE,2191,"BSc","Developer",TRUE,3,2.9,5686,2,17,27,88.5166666666573
FALSE,2105,"BSc","Junior developer",TRUE,3,1.7,4053,4,27,6,131.142361111101
FALSE,1783,"BSc","Designer",FALSE,3,3.7,4605,6,14,29,94.6392405063498
FALSE,2182,"MSc or MBA","Associate",TRUE,4,1.7,5431,12,9,24,-7.76923076921412
FALSE,2125,"BSc","Junior developer",FALSE,3,3.5,4055,1,17,25,133.142361111101
FALSE,2159,"BSc","Consultant",TRUE,3,3.3,7550,0,28,7,225.042857142836
FALSE,2106,"BSc","Junior developer",TRUE,4,1.6,4292,0,12,11,51.023622047238
FALSE,1950,"BSc","Business analyst",FALSE,3,4.6,4059,6,30,10,116.232323232302
FALSE,1981,"BSc","Business analyst",FALSE,2,2.6,3934,1,15,5,-8.76767676769714
FALSE,2172,"MSc or MBA","Designer",TRUE,4,1.3,4852,3,30,16,4.34848484850409
FALSE,2043,"BSc","Junior designer",TRUE,4,2.2,4277,5,4,16,47.7857142856919
FALSE,1792,"MSc or MBA","Junior developer",FALSE,3,2,3947,1,6,10,25.1423611111009
FALSE,1927,"BSc","Junior developer",TRUE,3,4.2,4032,5,14,12,110.142361111101
FALSE,1964,"MSc or MBA","Developer",TRUE,2,4.2,5489,10,26,21,-108.483333333343
FALSE,1550,"MSc or MBA","Senior designer",TRUE,4,4.5,7150,5,34,24,-98.3636363636042
FALSE,2276,"BSc","Junior developer",FALSE,4,4.8,4167,1,26,15,-73.976377952762
TRUE,1856,"BSc","Developer",TRUE,2,4.5,5483,0,24,36,-114.483333333343
FALSE,1537,"BSc","Business analyst",FALSE,3,4.1,3943,2,24,9,0.232323232301951
FALSE,1972,"MSc or MBA","Associate",FALSE,1,3.7,4753,1,26,19,-330.344827586195
FALSE,2330,"MSc or MBA","Junior designer",FALSE,5,1.3,4425,1,5,29,195.785714285692
FALSE,2166,"BSc","Associate",FALSE,3,2.6,5095,2,26,23,11.6551724138053
FALSE,2110,"BSc","Developer",TRUE,4,3.2,6085,6,18,10,37.2285714285572
FALSE,1807,"BSc","Developer",TRUE,2,3,5535,4,16,29,-62.4833333333427
TRUE,2182,"BSc","Designer",FALSE,5,3.2,5014,2,27,14,166.348484848504
TRUE,1853,"MSc or MBA","Developer",TRUE,3,2.5,5688,10,30,13,90.5166666666573
FALSE,2000,"BSc","Senior designer",TRUE,2,3.8,6558,4,18,9,-191.090909090879
FALSE,2554,"BSc","Developer",TRUE,3,3.4,5816,6,23,21,218.516666666657
FALSE,2242,"BSc","Designer",FALSE,3,2.6,4595,5,36,33,84.6392405063498
FALSE,2192,"BSc","Junior developer",TRUE,3,2.7,4012,2,21,33,90.1423611111009
FALSE,1803,"MSc or MBA","Developer",TRUE,1,2.2,5231,2,16,2,-366.483333333343
TRUE,2571,"BSc","Junior developer",TRUE,5,2.9,4390,11,12,32,149.023622047238
FALSE,1727,"MSc or MBA","Business analyst",FALSE,2,2.5,3768,10,22,26,-174.767676767697
FALSE,2054,"BSc","Business analyst",FALSE,4,2.7,4221,5,12,35,-20.8888888889069
FALSE,2223,"BSc","Associate",FALSE,4,2.3,5382,6,4,7,-56.7692307692141
FALSE,2255,"BSc","Junior developer",FALSE,4,1.4,4158,3,15,7,-82.976377952762
FALSE,2272,"MSc or MBA","Senior developer",FALSE,4,4.5,7283,5,11,16,36.7666666666664
FALSE,1959,"BSc","Consultant",FALSE,3,4.1,7535,7,24,15,210.042857142836
FALSE,1795,"BSc","Developer",TRUE,3,3.8,5834,7,27,24,236.516666666657
FALSE,1923,"MSc or MBA","Junior developer",TRUE,2,3.5,3895,1,20,15,-26.8576388888982
FALSE,1774,"MSc or MBA","Business analyst",TRUE,3,2.6,4057,3,19,16,114.232323232302
FALSE,2157,"BSc","Junior designer",TRUE,2,2.5,3901,3,19,7,-29.969111969137
FALSE,2280,"BSc","Junior developer",FALSE,3,1.6,3964,4,25,25,42.1423611111009
FALSE,2532,"DSc or PhD","Designer",FALSE,2,4.7,4421,2,5,32,-89.3607594936502
TRUE,2092,"BSc","Business analyst",TRUE,4,4.6,4234,3,17,16,-7.88888888890688
FALSE,1781,"BSc","Junior developer",TRUE,1,2.1,3769,3,29,15,-152.857638888899
FALSE,2256,"BSc","Junior developer",TRUE,3,3.3,4086,14,14,23,164.142361111101
TRUE,1940,"MSc or MBA","Lead designer",TRUE,2,1.5,8255,9,22,15,-73.076923076871
FALSE,2190,"BSc","Junior designer",TRUE,3,2.3,3967,5,23,13,36.0308880308621
TRUE,2282,"BSc","Junior developer",TRUE,2,3.1,3757,6,26,34,-164.857638888898
FALSE,1926,"MSc or MBA","Business analyst",FALSE,2,2.7,3821,5,10,14,-121.767676767697
FALSE,2134,"BSc","Designer",FALSE,5,3.7,5084,3,29,27,236.348484848504
FALSE,1931,"MSc or MBA","Associate",FALSE,2,3.3,4860,4,27,3,-223.344827586195
FALSE,2171,"MSc or MBA","Associate",TRUE,4,4.3,5413,6,23,30,-25.7692307692141
TRUE,1971,"BSc","Junior developer",FALSE,2,2.1,3817,3,25,11,-104.857638888898
FALSE,1914,"BSc","Business analyst",TRUE,3,2.2,4074,13,5,17,131.232323232302
FALSE,2028,"MSc or MBA","Associate",FALSE,3,2.9,5231,5,40,8,147.655172413805
FALSE,1929,"MSc or MBA","Junior developer",FALSE,3,4.2,3965,15,14,20,43.1423611111009
FALSE,1852,"BSc","Junior developer",FALSE,2,2,3837,3,32,18,-84.8576388888982
FALSE,1921,"BSc","Business analyst",FALSE,2,3.5,3833,3,32,42,-109.767676767697
FALSE,1998,"MSc or MBA","Associate",FALSE,2,2,4879,1,6,24,-204.344827586195
TRUE,2052,"MSc or MBA","Consultant",FALSE,3,3.9,7484,2,15,31,159.042857142836
FALSE,2383,"MSc or MBA","Junior designer",TRUE,5,2.4,4347,10,20,31,117.785714285692
FALSE,1950,"BSc","Junior designer",FALSE,3,3.2,3956,5,24,17,25.0308880308621
FALSE,2441,"MSc or MBA","Associate",TRUE,3,3.6,5181,2,14,24,97.6551724138053
TRUE,2107,"MSc or MBA","Designer",FALSE,3,2.8,4552,7,12,28,41.6392405063498
FALSE,1997,"BSc","Business analyst",FALSE,3,2.8,4114,9,29,9,171.232323232302
TRUE,1923,"MSc or MBA","Developer",TRUE,2,1.9,5425,6,23,8,-172.483333333343
FALSE,2104,"BSc","Developer",FALSE,3,1.5,5735,9,8,27,137.516666666657
TRUE,2247,"MSc or MBA","Business analyst",FALSE,3,3.7,3972,2,37,26,29.232323232302
FALSE,2041,"BSc","Junior designer",FALSE,4,2.5,4274,2,20,11,44.7857142856919
FALSE,2054,"MSc or MBA","Business analyst",TRUE,4,1.7,4101,9,40,13,-140.888888888907
FALSE,2182,"BSc","Junior designer",TRUE,4,2.7,4156,2,9,33,-73.2142857143081
FALSE,2278,"BSc","Developer",TRUE,5,1.9,6156,5,4,18,108.228571428557
FALSE,2349,"MSc or MBA","Junior developer",FALSE,3,3.2,4059,5,29,34,137.142361111101
FALSE,2041,"BSc","Junior designer",TRUE,4,4.7,4201,0,33,1,-28.2142857143081
FALSE,2394,"MSc or MBA","Business analyst",FALSE,3,3.5,3937,2,22,22,-5.76767676769805
FALSE,1985,"BSc","Developer",TRUE,2,2.3,5411,3,18,20,-186.483333333343
FALSE,2153,"BSc","Consultant",TRUE,5,2.3,8187,1,15,27,322.736842105241
FALSE,1613,"BSc","Principal consultant",FALSE,3,3.5,9803,6,29,22,287.249999999967
FALSE,1972,"MSc or MBA","Associate",FALSE,3,3.5,5122,3,13,6,38.6551724138053
FALSE,1810,"DSc or PhD","Senior developer",TRUE,3,3.9,6877,9,14,14,153.370370370368
FALSE,2229,"BSc","Associate",TRUE,3,3.9,5270,2,22,28,186.655172413805
FALSE,2106,"BSc","Junior designer",TRUE,5,3,4468,10,13,9,238.785714285692
TRUE,1722,"MSc or MBA","Junior designer",TRUE,2,3.2,3814,5,6,32,-116.969111969137
TRUE,1737,"BSc","Junior designer",FALSE,2,2.7,3883,7,38,34,-47.969111969137
FALSE,2248,"MSc or MBA","Designer",FALSE,3,2,4598,2,11,11,87.6392405063498
FALSE,2010,"MSc or MBA","Junior developer",TRUE,3,3,3935,0,8,22,13.1423611111009
FALSE,2134,"BSc","Associate",FALSE,2,1.9,5015,6,22,23,-68.3448275861947
FALSE,1712,"MSc or MBA","Senior designer",TRUE,2,3.9,6559,3,27,19,-190.090909090879
FALSE,2229,"MSc or MBA","Senior developer",TRUE,3,4.5,6894,8,26,23,170.370370370368
FALSE,1940,"BSc","Developer",FALSE,3,4.9,5658,4,19,22,60.5166666666573
FALSE,2017,"BSc","Designer",FALSE,4,2.1,4742,0,16,17,-105.651515151496
TRUE,2331,"MSc or MBA","Senior designer",FALSE,3,3.3,6935,9,6,32,185.909090909119
TRUE,1825,"BSc","Junior designer",TRUE,2,2.3,3840,8,21,14,-90.969111969137
TRUE,1813,"BSc","Junior designer",TRUE,2,1.8,3858,12,42,2,-72.969111969137
FALSE,1845,"BSc","Junior designer",FALSE,4,2.9,4177,6,18,15,-52.2142857143081
FALSE,1604,"MSc or MBA","Associate",TRUE,2,2.9,5028,1,15,9,-55.3448275861947
FALSE,2205,"MSc or MBA","Associate",FALSE,4,4.2,5400,0,5,24,-38.7692307692141
FALSE,2048,"BSc","Business analyst",FALSE,3,2.1,4019,1,18,19,76.232323232302
FALSE,2052,"BSc","Junior designer",TRUE,5,3.7,4426,2,3,20,196.785714285692
FALSE,1989,"BSc","Business analyst",FALSE,3,1.9,4123,4,27,32,180.232323232302
TRUE,1872,"DSc or PhD","Consultant",TRUE,2,2.6,7191,10,21,25,-133.957142857163
FALSE,1794,"MSc or MBA","Business analyst",TRUE,2,3,3925,4,49,12,-17.7676767676971
FALSE,2213,"BSc","Business analyst",FALSE,3,1.6,3966,3,23,18,23.232323232302
FALSE,2071,"BSc","Junior designer",TRUE,4,4.1,4248,3,15,8,18.7857142856919
FALSE,1815,"BSc","Designer",FALSE,3,3.2,4699,1,9,4,188.63924050635
FALSE,1869,"MSc or MBA","Junior developer",TRUE,3,2.1,3976,2,12,33,54.1423611111009
TRUE,2442,"MSc or MBA","Associate",TRUE,3,4.6,5217,3,19,17,133.655172413805
FALSE,2167,"MSc or MBA","Junior developer",TRUE,5,2.7,4305,2,11,2,64.023622047238
TRUE,1464,"MSc or MBA","Developer",TRUE,2,2.7,5446,7,19,21,-151.483333333343
FALSE,2032,"BSc","Associate",TRUE,4,3.7,5473,2,25,9,34.2307692307859
FALSE,1887,"MSc or MBA","Developer",TRUE,3,3.1,5743,7,33,10,145.516666666657
FALSE,1716,"BSc","Junior designer",FALSE,3,3,4053,3,8,20,122.030888030862
FALSE,2052,"BSc","Junior developer",TRUE,5,4,4322,2,25,3,81.023622047238
FALSE,2032,"BSc","Junior designer",TRUE,4,3.6,4190,6,45,21,-39.2142857143081
FALSE,1918,"BSc","Junior designer",FALSE,2,4.5,3782,9,8,10,-148.969111969137
FALSE,2493,"BSc","Designer",FALSE,3,2.8,4645,5,10,22,134.63924050635
FALSE,2210,"MSc or MBA","Lead developer",TRUE,4,3.1,9567,2,5,13,-73.8000000000884
FALSE,1928,"MSc or MBA","Designer",FALSE,3,3.3,4612,12,33,29,101.63924050635
FALSE,2164,"BSc","Developer",TRUE,3,2.6,5719,3,8,9,121.516666666657
FALSE,1887,"BSc","Designer",TRUE,1,4.9,4120,4,14,9,-390.36075949365
FALSE,1852,"MSc or MBA","Business analyst",TRUE,2,2,3872,2,34,18,-70.7676767676971
FALSE,1572,"MSc or MBA","Junior designer",FALSE,2,2.8,3905,3,21,14,-25.969111969137
FALSE,1948,"MSc or MBA","Designer",FALSE,3,1.9,4531,3,19,5,20.6392405063498
TRUE,2247,"BSc","Senior designer",TRUE,1,1.9,6223,1,19,35,-526.09090909088
FALSE,2419,"BSc","Senior designer",TRUE,3,2.4,6987,10,43,14,237.909090909119
TRUE,2229,"BSc","Business analyst",TRUE,2,2.6,3861,7,27,22,-81.7676767676971
FALSE,2286,"BSc","Junior developer",TRUE,1,2.1,3672,4,23,9,-249.857638888899
FALSE,2226,"BSc","Developer",FALSE,4,2.2,6034,9,9,2,-13.7714285714428
FALSE,2119,"BSc","Business analyst",FALSE,4,2.7,4300,8,16,18,58.1111111110931
FALSE,1854,"BSc","Business analyst",TRUE,4,2,4151,6,7,5,-90.8888888889069
FALSE,1867,"MSc or MBA","Business analyst",TRUE,3,4.5,4060,10,12,30,117.232323232302
FALSE,1600,"BSc","Business analyst",FALSE,2,3.4,3858,1,13,8,-84.7676767676971
FALSE,1999,"MSc or MBA","Junior designer",FALSE,2,2.3,3864,5,11,15,-66.969111969137
FALSE,2225,"BSc","Business analyst",TRUE,3,2.6,4099,9,12,19,156.232323232302
FALSE,2258,"BSc","Junior developer",TRUE,2,1.9,3866,8,18,10,-55.8576388888982
TRUE,2024,"MSc or MBA","Junior designer",TRUE,3,5,4019,2,30,19,88.0308880308621
TRUE,1863,"BSc","Junior designer",FALSE,4,2.9,4225,8,34,19,-4.21428571430806
FALSE,2184,"BSc","Lead developer",TRUE,4,2.7,9694,4,35,24,53.1999999999116
FALSE,2355,"BSc","Junior developer",TRUE,4,4.6,4294,5,32,11,53.023622047238
FALSE,1916,"MSc or MBA","Developer",TRUE,3,3,5693,8,35,16,95.5166666666573
TRUE,1991,"BSc","Developer",TRUE,3,2.4,5656,8,32,27,58.5166666666573
FALSE,2419,"BSc","Junior designer",FALSE,3,3.1,3967,14,23,12,36.0308880308621
FALSE,1922,"MSc or MBA","Business analyst",TRUE,3,2.8,3955,4,9,12,12.232323232302
FALSE,2213,"BSc","Designer",TRUE,5,3.6,5010,4,20,1,162.348484848504
TRUE,1476,"BSc","Junior developer",FALSE,3,4.2,4003,3,31,25,81.1423611111009
FALSE,1873,"MSc or MBA","Developer",TRUE,4,1.7,6083,2,22,3,35.2285714285572
TRUE,2278,"MSc or MBA","Junior developer",TRUE,3,2.7,4023,4,31,5,101.142361111101
TRUE,1902,"BSc","Junior designer",TRUE,2,2.8,3795,9,39,27,-135.969111969137
FALSE,2342,"MSc or MBA","Junior designer",TRUE,4,3.3,4152,0,16,24,-77.2142857143081
TRUE,2279,"BSc","Junior designer",FALSE,4,3.1,4202,8,16,26,-27.2142857143081
FALSE,1775,"BSc","Developer",TRUE,3,2.8,5735,12,18,30,137.516666666657
FALSE,2107,"BSc","Junior developer",FALSE,4,1.5,4144,1,29,13,-96.976377952762
FALSE,1693,"BSc","Junior designer",FALSE,4,3.5,4229,6,30,6,-0.214285714308062
FALSE,2277,"BSc","Junior developer",FALSE,2,2.5,3822,2,18,16,-99.8576388888982
TRUE,1857,"MSc or MBA","Associate",FALSE,2,3.5,4945,4,20,20,-138.344827586195
TRUE,1530,"BSc","Developer",TRUE,2,2.6,5583,8,16,15,-14.4833333333427
TRUE,1706,"BSc","Junior developer",FALSE,2,3.6,3896,2,25,10,-25.8576388888982
FALSE,2238,"MSc or MBA","Associate",TRUE,3,2.9,5203,16,15,22,119.655172413805
TRUE,1927,"BSc","Junior developer",FALSE,2,2.8,3919,8,35,29,-2.85763888889824
FALSE,1955,"MSc or MBA","Junior designer",TRUE,3,4,4026,1,18,23,95.0308880308621
FALSE,2161,"BSc","Senior developer",TRUE,3,1.9,6856,3,41,13,132.370370370368
TRUE,1795,"MSc or MBA","Junior developer",TRUE,2,2.1,3821,7,24,28,-100.857638888898
FALSE,1793,"BSc","Developer",FALSE,3,1.5,5655,4,16,17,57.5166666666573
FALSE,2222,"MSc or MBA","Developer",TRUE,3,4.8,5683,12,20,7,85.5166666666573
FALSE,1515,"BSc","Associate",FALSE,2,3.6,4971,7,42,19,-112.344827586195
TRUE,2256,"MSc or MBA","Designer",TRUE,5,2.5,5001,1,17,27,153.348484848504
FALSE,2001,"BSc","Developer",TRUE,4,1.8,6071,1,47,10,23.2285714285572
FALSE,2142,"BSc","Developer",TRUE,2,4.7,5568,1,24,27,-29.4833333333427
FALSE,1833,"BSc","Junior designer",FALSE,3,2.9,4118,5,15,6,187.030888030863
FALSE,2261,"BSc","Lead designer",TRUE,4,1.8,8962,3,20,7,-32.3333333332976
FALSE,2257,"BSc","Associate",TRUE,3,2,5242,6,15,14,158.655172413805
FALSE,2109,"MSc or MBA","Junior designer",TRUE,4,2,4156,4,25,2,-73.2142857143081
TRUE,2401,"BSc","Developer",TRUE,2,1.8,5421,1,31,9,-176.483333333343
FALSE,1871,"DSc or PhD","Designer",TRUE,3,3.4,4627,4,20,25,116.63924050635
FALSE,2253,"MSc or MBA","Business analyst",FALSE,3,3.8,3986,9,22,17,43.232323232302
FALSE,1991,"BSc","Designer",FALSE,2,1.6,4301,4,24,16,-209.36075949365
FALSE,1833,"MSc or MBA","Junior designer",FALSE,3,2,3946,9,7,22,15.0308880308621
FALSE,2345,"MSc or MBA","Senior designer",TRUE,1,2.3,6270,2,22,23,-479.09090909088
FALSE,2220,"MSc or MBA","Senior designer",FALSE,3,3,6968,8,30,23,218.909090909119
FALSE,1873,"MSc or MBA","Associate",FALSE,2,2.2,4865,3,25,14,-218.344827586195
FALSE,1883,"BSc","Junior developer",TRUE,4,3.5,4154,0,14,26,-86.976377952762
TRUE,2344,"MSc or MBA","Designer",TRUE,3,2.3,4546,8,30,17,35.6392405063498
FALSE,2207,"BSc","Junior developer",TRUE,5,3.8,4289,1,16,15,48.023622047238
FALSE,1915,"DSc or PhD","Consultant",TRUE,1,3.8,6737,3,8,42,-587.957142857163
FALSE,2315,"BSc","Junior developer",FALSE,4,2.2,4270,9,34,23,29.023622047238
FALSE,1798,"BSc","Junior developer",FALSE,2,3.4,3853,3,26,36,-68.8576388888982
FALSE,2156,"MSc or MBA","Lead designer",TRUE,4,1.4,8956,2,30,12,-38.3333333332976
FALSE,1796,"BSc","Associate",TRUE,2,3.2,4897,6,21,4,-186.344827586195
FALSE,1384,"BSc","Developer",TRUE,4,3,5901,2,15,10,-146.771428571443
FALSE,1664,"MSc or MBA","Business analyst",FALSE,2,3.3,3871,3,53,18,-71.7676767676971
FALSE,2034,"MSc or MBA","Junior designer",TRUE,3,2.9,4014,2,10,16,83.0308880308621
FALSE,2221,"BSc","Designer",FALSE,5,3.4,5073,1,8,27,225.348484848504
FALSE,1562,"MSc or MBA","Developer",FALSE,3,1.7,5713,3,33,9,115.516666666657
FALSE,1687,"BSc","Designer",TRUE,3,2.8,4669,2,18,13,158.63924050635
FALSE,2441,"MSc or MBA","Junior designer",TRUE,3,2.3,4045,8,28,9,114.030888030862
FALSE,2126,"BSc","Designer",FALSE,4,3.7,4707,0,24,16,-140.651515151496
FALSE,1925,"MSc or MBA","Designer",TRUE,3,2.5,4681,2,16,30,170.63924050635
FALSE,2022,"BSc","Designer",TRUE,4,1.8,4796,4,12,16,-51.6515151514959
FALSE,2003,"BSc","Principal consultant",TRUE,5,1.1,10553,7,23,32,270.571428571398
FALSE,1952,"DSc or PhD","Designer",TRUE,3,1.8,4589,0,19,6,78.6392405063498
TRUE,1238,"BSc","Junior developer",FALSE,1,2.6,3737,1,15,18,-184.857638888899
FALSE,2467,"BSc","Junior designer",FALSE,3,3.8,4107,2,22,10,176.030888030863
TRUE,1725,"BSc","Associate",TRUE,2,2,5039,0,28,43,-44.3448275861947
FALSE,2344,"BSc","Senior designer",TRUE,4,2.9,7101,2,32,11,-147.363636363604
FALSE,2250,"BSc","Developer",TRUE,4,3.3,6018,4,15,10,-29.7714285714428
FALSE,2319,"BSc","Junior developer",FALSE,5,3.9,4372,1,29,28,131.023622047238
FALSE,1732,"BSc","Developer",TRUE,2,4,5419,2,26,21,-178.483333333343
FALSE,2644,"BSc","Developer",TRUE,4,3.7,6011,2,16,10,-36.7714285714428
TRUE,2188,"BSc","Junior designer",TRUE,4,2.9,4140,11,26,30,-89.2142857143081
FALSE,2035,"MSc or MBA","Associate",FALSE,4,2.2,5300,3,31,15,-138.769230769214
FALSE,1899,"BSc","Junior developer",TRUE,3,1.9,4050,0,17,27,128.142361111101
TRUE,1905,"BSc","Developer",TRUE,3,2.3,5715,7,22,10,117.516666666657
TRUE,1752,"BSc","Junior developer",TRUE,2,3.6,3803,3,25,25,-118.857638888898
FALSE,2406,"BSc","Junior designer",FALSE,3,3.5,4035,4,24,21,104.030888030862
FALSE,2022,"MSc or MBA","Junior developer",TRUE,5,4.2,4338,3,28,31,97.023622047238
TRUE,2065,"MSc or MBA","Junior designer",TRUE,2,3,3809,7,16,33,-121.969111969137
FALSE,2052,"BSc","Junior developer",FALSE,4,1.7,4117,4,15,16,-123.976377952762
TRUE,1716,"MSc or MBA","Business analyst",FALSE,2,2.2,3913,2,21,27,-29.7676767676971
FALSE,2063,"BSc","Junior developer",FALSE,2,3.1,3770,6,6,26,-151.857638888898
FALSE,1645,"MSc or MBA","Business analyst",FALSE,4,3.3,4249,5,39,24,7.11111111109312
FALSE,1731,"BSc","Designer",TRUE,2,1.9,4357,0,4,15,-153.36075949365
FALSE,1730,"MSc or MBA","Junior developer",FALSE,2,1.5,3854,13,16,9,-67.8576388888982
FALSE,2400,"BSc","Junior developer",FALSE,2,2.6,3940,0,28,12,18.1423611111018
FALSE,1621,"MSc or MBA","Junior developer",FALSE,3,1.1,3968,11,3,23,46.1423611111009
TRUE,2108,"MSc or MBA","Designer",TRUE,3,1.7,4656,10,7,28,145.63924050635
FALSE,2225,"BSc","Junior designer",FALSE,2,3.5,3828,1,20,10,-102.969111969137
FALSE,1753,"BSc","Business analyst",FALSE,3,2.9,4021,1,26,15,78.232323232302
FALSE,1936,"BSc","Business analyst",FALSE,3,3.2,3988,1,19,12,45.232323232302
FALSE,1985,"BSc","Senior developer",TRUE,3,2.4,6932,5,8,6,208.370370370368
TRUE,1861,"BSc","Business analyst",FALSE,3,3.1,3943,7,30,21,0.232323232301951
FALSE,1965,"BSc","Developer",TRUE,1,4.5,5343,3,13,7,-254.483333333343
FALSE,2471,"BSc","Developer",TRUE,4,2.8,5957,4,36,18,-90.7714285714428
FALSE,1771,"BSc","Junior designer",TRUE,2,3.2,3918,1,19,10,-12.969111969137
FALSE,1689,"MSc or MBA","Developer",TRUE,3,3.2,5669,4,10,23,71.5166666666573
TRUE,2073,"MSc or MBA","Designer",TRUE,5,1.9,4927,5,40,25,79.3484848485041
FALSE,1825,"MSc or MBA","Junior designer",TRUE,2,1.3,3936,12,40,13,5.03088803086303
FALSE,1967,"BSc","Senior developer",FALSE,3,2.2,6823,7,21,25,99.3703703703677
FALSE,1720,"BSc","Associate",FALSE,3,2.3,5245,5,19,12,161.655172413805
FALSE,2115,"MSc or MBA","Junior designer",FALSE,2,4.1,3858,2,44,11,-72.969111969137
FALSE,2381,"BSc","Consultant",FALSE,5,4,8031,3,38,21,166.736842105241
FALSE,2109,"BSc","Lead developer",TRUE,2,3.3,8856,0,18,8,-147.500000000091
FALSE,2048,"MSc or MBA","Developer",FALSE,3,3.3,5664,11,12,8,66.5166666666573
FALSE,2142,"BSc","Senior developer",TRUE,4,4.5,7106,2,8,29,-140.233333333334
FALSE,1732,"MSc or MBA","Business analyst",FALSE,3,3.1,4087,5,28,14,144.232323232302
TRUE,1587,"BSc","Junior developer",FALSE,3,1.8,4063,6,36,26,141.142361111101
FALSE,1989,"MSc or MBA","Junior designer",FALSE,2,4.4,3942,3,24,19,11.030888030863
FALSE,1991,"BSc","Business analyst",TRUE,3,4.6,4004,1,16,20,61.232323232302
FALSE,1696,"MSc or MBA","Junior developer",TRUE,3,3.4,3974,4,21,32,52.1423611111009
TRUE,2043,"BSc","Business analyst",FALSE,3,2,3958,7,22,2,15.232323232302
FALSE,2201,"MSc or MBA","Associate",FALSE,4,1.6,5464,13,23,32,25.2307692307859
FALSE,2263,"BSc","Associate",TRUE,4,4.5,5426,10,29,25,-12.7692307692141
TRUE,1997,"BSc","Junior developer",FALSE,3,3.4,4060,0,20,21,138.142361111101
TRUE,1814,"BSc","Designer",TRUE,3,2.6,4625,8,25,24,114.63924050635
FALSE,1984,"BSc","Developer",FALSE,3,2.3,5782,4,11,8,184.516666666657
FALSE,2485,"BSc","Junior designer",FALSE,4,4,4215,3,36,17,-14.2142857143081
FALSE,2121,"BSc","Business analyst",FALSE,2,2.1,3769,11,22,13,-173.767676767697
TRUE,1489,"MSc or MBA","Designer",TRUE,3,4,4505,8,38,23,-5.36075949365022
FALSE,2356,"MSc or MBA","Associate",TRUE,3,4.1,5094,4,25,34,10.6551724138053
FALSE,2135,"BSc","Junior developer",TRUE,4,2.8,4279,10,26,29,38.023622047238
FALSE,1992,"MSc or MBA","Junior designer",TRUE,2,3.5,3776,3,33,20,-154.969111969137
FALSE,1996,"BSc","Business analyst",TRUE,3,4.2,4070,0,20,21,127.232323232302
FALSE,1963,"MSc or MBA","Junior designer",TRUE,1,3.5,3733,4,13,10,-197.969111969137
FALSE,2064,"MSc or MBA","Designer",TRUE,4,3.1,4815,3,24,9,-32.6515151514959
FALSE,1874,"MSc or MBA","Developer",TRUE,3,1.7,5775,8,26,8,177.516666666657
TRUE,2069,"BSc","Junior developer",TRUE,3,2.4,4073,7,24,42,151.142361111101
FALSE,2050,"MSc or MBA","Junior designer",TRUE,3,2.3,4025,4,14,17,94.0308880308621
FALSE,2277,"MSc or MBA","Associate",FALSE,2,4.4,4926,9,13,34,-157.344827586195
FALSE,2127,"BSc","Junior designer",TRUE,3,4.9,3978,1,6,2,47.0308880308621
FALSE,2258,"MSc or MBA","Associate",TRUE,3,2.7,5240,5,11,28,156.655172413805
FALSE,2014,"BSc","Junior developer",FALSE,3,3.4,4097,3,28,38,175.142361111101
FALSE,1733,"BSc","Junior designer",FALSE,2,3.1,3830,2,31,0,-100.969111969137
FALSE,2391,"DSc or PhD","Senior developer",TRUE,4,2.7,7239,4,18,29,-7.23333333333358
FALSE,1741,"BSc","Senior developer",TRUE,4,1.9,7249,2,18,2,2.76666666666642
FALSE,2041,"MSc or MBA","Junior developer",FALSE,2,4.2,3833,4,4,38,-88.8576388888982
FALSE,2112,"MSc or MBA","Junior designer",TRUE,3,3.5,4005,0,20,22,74.0308880308621
FALSE,1742,"DSc or PhD","Designer",TRUE,3,1.2,4592,10,9,5,81.6392405063498
FALSE,1678,"BSc","Developer",FALSE,3,3.1,5722,1,33,3,124.516666666657
TRUE,1836,"BSc","Junior developer",FALSE,4,1.7,4132,6,19,24,-108.976377952762
TRUE,1986,"BSc","Business analyst",TRUE,2,2.5,3912,6,9,14,-30.7676767676971
TRUE,2314,"BSc","Junior designer",TRUE,3,1.4,3932,6,27,15,1.03088803086212
FALSE,2397,"BSc","Business analyst",TRUE,3,1.4,4000,6,19,26,57.232323232302
FALSE,2080,"BSc","Junior designer",TRUE,3,3.6,4035,4,22,7,104.030888030862
FALSE,2095,"BSc","Developer",TRUE,2,4.9,5463,2,7,15,-134.483333333343
FALSE,1939,"BSc","Junior developer",FALSE,1,4.2,3724,2,23,5,-197.857638888899
FALSE,2012,"MSc or MBA","Lead developer",TRUE,4,2.1,9507,2,19,32,-133.800000000088
FALSE,2072,"BSc","Junior designer",TRUE,2,4.2,3855,5,12,19,-75.969111969137
FALSE,1866,"BSc","Business analyst",TRUE,2,2.4,3914,0,19,26,-28.7676767676971
TRUE,2084,"BSc","Junior developer",TRUE,3,2.8,4046,10,16,31,124.142361111101
FALSE,1914,"MSc or MBA","Junior designer",FALSE,3,1.3,4017,2,19,13,86.0308880308621
TRUE,1835,"BSc","Junior developer",TRUE,2,4.5,3864,5,24,14,-57.8576388888982
TRUE,1945,"BSc","Developer",FALSE,5,3.4,6246,7,38,20,198.228571428557
FALSE,1908,"DSc or PhD","Developer",FALSE,3,4.2,5800,9,29,27,202.516666666657
